latitude,longitude,SPI
32.875,79.875,0.86912024
32.875,80.125,1.045485973
32.875,80.375,1.174835563
32.875,80.625,1.213305354
32.875,80.875,1.18473649
32.875,81.125,1.128596187
32.875,81.375,1.25860858
32.875,81.625,1.178474665
32.875,81.875,0.826354742
32.875,82.125,1.304457188
32.875,82.375,0.492892683
32.875,82.625,0.476338953
32.875,82.875,0.518268347
32.875,83.125,0.676449656
32.875,83.375,0.815466225
32.875,83.625,0.798670828
32.875,83.875,0.737656713
32.875,84.125,0.710936546
32.875,84.375,0.990298927
32.875,84.625,1.304495573
32.875,84.875,1.359689355
32.875,85.125,1.264985442
32.875,85.375,1.189617872
32.875,85.625,1.099148273
32.875,85.875,1.149485946
32.875,86.125,1.212036371
32.875,86.375,1.203386426
32.875,86.625,1.63667798
32.875,86.875,1.221729279
32.875,87.125,1.066350341
32.875,87.375,0.934557498
32.875,87.625,0.804287016
32.875,87.875,0.961184323
32.875,88.125,0.8303262
32.875,88.375,0.506446302
32.875,88.625,0.511095583
32.875,88.875,0.623772085
32.875,89.125,0.776109636
32.875,89.375,1.041883707
32.875,89.625,1.228364468
32.875,89.875,1.504764915
32.875,90.125,1.146620154
32.875,90.375,1.040742159
32.875,90.625,0.881312668
32.875,90.875,0.650309265
32.875,91.125,0.485265046
32.875,91.375,0.389738798
32.875,91.625,0.290995538
32.875,91.875,0.136554778
32.875,92.125,0.098784022
32.875,92.375,0.120030634
32.875,92.625,0.077884756
32.875,92.875,0.172231674
32.875,93.125,0.25475961
32.875,93.375,0.212364465
32.875,93.625,0.213009387
32.875,93.875,0.107433781
32.875,94.125,0.116073243
32.875,94.375,0.128190964
32.875,94.625,0.122142263
32.875,94.875,0.081234306
32.875,95.125,0.149019733
32.875,95.375,0.152879074
32.875,95.625,0.106924981
32.875,95.875,0.009620527
32.875,96.125,0.105045319
32.875,96.375,0.092779815
32.875,96.625,0.154808715
32.875,96.875,0.205983445
32.875,97.125,0.230839893
32.875,97.375,0.211273029
32.875,97.625,0.101695687
32.875,97.875,0.220031679
32.875,98.125,0.359048247
32.875,98.375,0.508129418
32.875,98.625,0.488009065
32.875,98.875,0.325490683
32.875,99.125,0.249666929
32.875,99.375,0.406685889
32.875,99.625,0.786730289
32.875,99.875,1.020155668
32.875,100.125,1.229575157
32.875,100.375,1.207115769
32.875,100.625,1.325777888
32.875,100.875,1.416456103
33.125,65.125,0.037573237
33.125,65.375,0.062983908
33.125,65.625,0.021695385
33.125,65.875,0.045882046
33.125,66.125,0.053096473
33.125,66.375,0.207426533
33.125,66.625,0.259956807
33.125,66.875,0.265747517
33.125,67.125,0.304959089
33.125,67.375,0.172470719
33.125,67.625,0.203669518
33.125,67.875,0.072420791
33.125,68.125,0.13372013
33.125,68.375,0.173599571
33.125,68.625,0.697395444
33.125,68.875,0.138651803
33.125,69.125,0.506165087
33.125,69.375,0.719458103
33.125,69.625,0.956317365
33.125,69.875,1.622502089
33.125,70.125,0.839627564
33.125,70.375,0.318047464
33.125,70.625,1.428134799
33.125,70.875,1.397429466
33.125,71.125,1.293182135
33.125,71.375,0.884649575
33.125,71.625,1.379458785
33.125,71.875,1.45379138
33.125,72.125,1.696694016
33.125,72.375,1.861486077
33.125,72.625,2.206620455
33.125,72.875,2.423923016
33.125,73.125,2.571053982
33.125,73.375,2.85991931
33.125,73.625,3.336704969
33.125,73.875,3.404198408
33.125,74.125,2.862102985
33.125,74.375,2.905866146
33.125,74.625,3.161375523
33.125,74.875,3.261122465
33.125,75.125,3.142172813
33.125,75.375,3.391875744
33.125,75.625,3.322341442
33.125,75.875,2.670168638
33.125,76.125,1.221281528
33.125,76.375,1.152994514
33.125,76.625,0.447987437
33.125,76.875,0.205832317
33.125,77.125,0.354239911
33.125,77.375,0.384148508
33.125,77.625,0.405647218
33.125,77.875,0.44245708
33.125,78.125,0.356031299
33.125,78.375,0.661440611
33.125,78.625,1.263995409
33.125,78.875,1.07228601
33.125,79.125,0.740636349
33.125,79.375,0.463926494
33.125,79.625,0.498031408
33.125,79.875,0.783621192
33.125,80.125,1.106028557
33.125,80.375,1.065310121
33.125,80.625,0.971657038
33.125,80.875,0.801344037
33.125,81.125,0.880198419
33.125,81.375,0.871244371
33.125,81.625,0.791390061
33.125,81.875,0.842120767
33.125,82.125,0.910529077
33.125,82.375,0.711075246
33.125,82.625,0.519881964
33.125,82.875,0.674325466
33.125,83.125,0.918699861
33.125,83.375,0.99155736
33.125,83.625,1.041674614
33.125,83.875,0.90862596
33.125,84.125,0.838735461
33.125,84.375,0.967264235
33.125,84.625,1.318219304
33.125,84.875,1.255449891
33.125,85.125,1.413962245
33.125,85.375,1.434751511
33.125,85.625,1.58232069
33.125,85.875,1.31564045
33.125,86.125,1.285778046
33.125,86.375,1.215728283
33.125,86.625,1.32426548
33.125,86.875,1.751235962
33.125,87.125,1.612399697
33.125,87.375,1.504346848
33.125,87.625,1.392542839
33.125,87.875,1.248256803
33.125,88.125,1.060967326
33.125,88.375,0.707375705
33.125,88.625,0.259343624
33.125,88.875,0.511897683
33.125,89.125,0.827531338
33.125,89.375,0.950501204
33.125,89.625,1.193905234
33.125,89.875,1.536800146
33.125,90.125,1.342508316
33.125,90.375,1.03439939
33.125,90.625,1.07908082
33.125,90.875,0.521484137
33.125,91.125,0.257073581
33.125,91.375,0.193989828
33.125,91.625,0.122376375
33.125,91.875,0.139333397
33.125,92.125,0.024853511
33.125,92.375,0.169890091
33.125,92.625,0.403621078
33.125,92.875,0.600030303
33.125,93.125,0.767855883
33.125,93.375,0.684981525
33.125,93.625,0.481328994
33.125,93.875,0.265973538
33.125,94.125,0.304271102
33.125,94.375,0.355328411
33.125,94.625,0.286613911
33.125,94.875,0.199207559
33.125,95.125,0.198771358
33.125,95.375,0.086340077
33.125,95.625,0.121670194
33.125,95.875,0.118747182
33.125,96.125,0.104593195
33.125,96.375,0.193445042
33.125,96.625,0.175376341
33.125,96.875,0.158802554
33.125,97.125,0.18339628
33.125,97.375,0.187570348
33.125,97.625,0.303264797
33.125,97.875,0.589242816
33.125,98.125,0.732120633
33.125,98.375,0.568967998
33.125,98.625,0.360675126
33.125,98.875,0.181654423
33.125,99.125,0.337978095
33.125,99.375,0.635576546
33.125,99.625,0.826285601
33.125,99.875,0.972128868
33.125,100.125,1.132634878
33.125,100.375,1.31035471
33.125,100.625,1.497345805
33.125,100.875,1.328648329
33.375,65.125,0.13043946
33.375,65.375,0.092881747
33.375,65.625,0.087065153
33.375,65.875,0.180453941
33.375,66.125,0.100673012
33.375,66.375,0.076242022
33.375,66.625,0.286776304
33.375,66.875,0.266344458
33.375,67.125,0.192339137
33.375,67.375,0.320566684
33.375,67.625,0.451295912
33.375,67.875,0.53894788
33.375,68.125,0.246947229
33.375,68.375,0.405277431
33.375,68.625,0.458497405
33.375,68.875,0.211228415
33.375,69.125,0.258112729
33.375,69.375,0.766477227
33.375,69.625,0.813201845
33.375,69.875,1.327810645
33.375,70.125,1.572960019
33.375,70.375,1.402486682
33.375,70.625,1.496397853
33.375,70.875,1.906817436
33.375,71.125,1.594664454
33.375,71.375,1.20163691
33.375,71.625,1.146545053
33.375,71.875,1.513321042
33.375,72.125,1.298533082
33.375,72.375,1.850830078
33.375,72.625,2.344613552
33.375,72.875,2.706170559
33.375,73.125,2.90906024
33.375,73.375,3.13575387
33.375,73.625,3.556864977
33.375,73.875,3.328486443
33.375,74.125,2.940524817
33.375,74.375,3.014818907
33.375,74.625,2.553771257
33.375,74.875,2.590524197
33.375,75.125,2.548248768
33.375,75.375,2.373975515
33.375,75.625,2.522609234
33.375,75.875,2.231417179
33.375,76.125,1.265355587
33.375,76.375,0.669136465
33.375,76.625,0.436748296
33.375,76.875,0.523860753
33.375,77.125,0.523147821
33.375,77.375,0.6282323
33.375,77.625,0.681335092
33.375,77.875,0.714931428
33.375,78.125,0.678879797
33.375,78.375,0.660338581
33.375,78.625,0.662412465
33.375,78.875,1.146649837
33.375,79.125,0.955199063
33.375,79.375,0.963028312
33.375,79.625,0.545556426
33.375,79.875,0.846663356
33.375,80.125,0.532399774
33.375,80.375,0.519632101
33.375,80.625,1.051292181
33.375,80.875,0.508928359
33.375,81.125,0.744337738
33.375,81.375,0.936980486
33.375,81.625,1.318049669
33.375,81.875,1.392057776
33.375,82.125,1.35782516
33.375,82.375,1.151871085
33.375,82.625,0.830273867
33.375,82.875,1.146841168
33.375,83.125,1.074738979
33.375,83.375,1.273448706
33.375,83.625,0.985376894
33.375,83.875,0.961493731
33.375,84.125,1.315312743
33.375,84.375,1.116983294
33.375,84.625,1.358289599
33.375,84.875,1.622051477
33.375,85.125,1.367566466
33.375,85.375,1.231937051
33.375,85.625,1.438606024
33.375,85.875,1.075451612
33.375,86.125,1.155749202
33.375,86.375,1.021121979
33.375,86.625,0.866549075
33.375,86.875,1.577184319
33.375,87.125,1.550532818
33.375,87.375,1.388181925
33.375,87.625,0.958740473
33.375,87.875,0.779150784
33.375,88.125,0.722766578
33.375,88.375,0.658513665
33.375,88.625,0.583646536
33.375,88.875,0.43798998
33.375,89.125,0.630096495
33.375,89.375,0.800389707
33.375,89.625,0.978496015
33.375,89.875,1.793937325
33.375,90.125,1.688318968
33.375,90.375,1.824841857
33.375,90.625,0.939896286
33.375,90.875,0.349423289
33.375,91.125,0.080346376
33.375,91.375,0.206458032
33.375,91.625,0.346203476
33.375,91.875,0.48317349
33.375,92.125,0.564541638
33.375,92.375,0.670332432
33.375,92.625,0.978850782
33.375,92.875,1.204974413
33.375,93.125,1.22718215
33.375,93.375,1.22332418
33.375,93.625,1.025001764
33.375,93.875,0.755859256
33.375,94.125,0.621266186
33.375,94.375,0.577443957
33.375,94.625,0.485950738
33.375,94.875,0.324899435
33.375,95.125,0.247459725
33.375,95.375,0.22705923
33.375,95.625,0.105560377
33.375,95.875,0.194468737
33.375,96.125,0.326684415
33.375,96.375,0.343432218
33.375,96.625,0.305098504
33.375,96.875,0.398532808
33.375,97.125,0.370184183
33.375,97.375,0.387396455
33.375,97.625,0.614469051
33.375,97.875,0.827636302
33.375,98.125,0.84787029
33.375,98.375,0.587080836
33.375,98.625,0.460155398
33.375,98.875,0.439230025
33.375,99.125,0.732512295
33.375,99.375,0.912189484
33.375,99.625,1.007156968
33.375,99.875,1.065023422
33.375,100.125,1.214895964
33.375,100.375,1.236675978
33.375,100.625,1.283666968
33.375,100.875,1.24667275
33.625,65.125,0.215073004
33.625,65.375,0.156027809
33.625,65.625,0.11314261
33.625,65.875,0.347625017
33.625,66.125,0.096975975
33.625,66.375,0.116840631
33.625,66.625,0.092730016
33.625,66.875,0.42177999
33.625,67.125,0.561632216
33.625,67.375,0.245289132
33.625,67.625,0.673893273
33.625,67.875,0.348180711
33.625,68.125,0.215746418
33.625,68.375,0.08260037
33.625,68.625,0.097970344
33.625,68.875,0.238098681
33.625,69.125,0.455263942
33.625,69.375,0.703267336
33.625,69.625,1.862522006
33.625,69.875,2.393562555
33.625,70.125,1.625100493
33.625,70.375,2.230117083
33.625,70.625,3.0604949
33.625,70.875,3.107652187
33.625,71.125,2.099618435
33.625,71.375,2.283704042
33.625,71.625,1.86240828
33.625,71.875,1.64092195
33.625,72.125,1.938314319
33.625,72.375,2.268086672
33.625,72.625,2.762108564
33.625,72.875,3.105561972
33.625,73.125,3.313651323
33.625,73.375,3.401031733
33.625,73.625,3.357208014
33.625,73.875,3.364624739
33.625,74.125,3.354008913
33.625,74.375,3.019703865
33.625,74.625,1.915857077
33.625,74.875,2.614474297
33.625,75.125,2.889741659
33.625,75.375,2.511263609
33.625,75.625,1.619404554
33.625,75.875,1.421831012
33.625,76.125,0.73219651
33.625,76.375,0.379866511
33.625,76.625,0.593127906
33.625,76.875,0.838834941
33.625,77.125,0.875120878
33.625,77.375,0.928031147
33.625,77.625,0.643764019
33.625,77.875,0.679127157
33.625,78.125,0.63738364
33.625,78.375,0.381386518
33.625,78.625,1.009452224
33.625,78.875,1.928541303
33.625,79.125,0.961285293
33.625,79.375,0.935693324
33.625,79.625,1.253069758
33.625,79.875,1.417571068
33.625,80.125,0.379375845
33.625,80.375,0.608989477
33.625,80.625,0.533368707
33.625,80.875,0.549770474
33.625,81.125,0.911205649
33.625,81.375,0.90603888
33.625,81.625,1.313114047
33.625,81.875,1.341386914
33.625,82.125,1.339009166
33.625,82.375,1.133795977
33.625,82.625,1.514063954
33.625,82.875,1.532088637
33.625,83.125,1.150477886
33.625,83.375,1.005697727
33.625,83.625,1.248519778
33.625,83.875,1.338376045
33.625,84.125,1.275530219
33.625,84.375,1.389881134
33.625,84.625,1.817543983
33.625,84.875,1.615375876
33.625,85.125,1.593407393
33.625,85.375,1.341445327
33.625,85.625,1.41774416
33.625,85.875,1.44262898
33.625,86.125,1.471577764
33.625,86.375,1.683497429
33.625,86.625,1.365105391
33.625,86.875,1.652725697
33.625,87.125,1.501143217
33.625,87.375,1.369487405
33.625,87.625,1.004775643
33.625,87.875,0.739059627
33.625,88.125,0.770350933
33.625,88.375,0.80417788
33.625,88.625,0.878270328
33.625,88.875,0.650680363
33.625,89.125,0.568447232
33.625,89.375,0.73296386
33.625,89.625,0.993388772
33.625,89.875,1.140506506
33.625,90.125,1.375472546
33.625,90.375,1.465791941
33.625,90.625,0.99738723
33.625,90.875,0.540956318
33.625,91.125,0.286083877
33.625,91.375,0.558055341
33.625,91.625,0.804126441
33.625,91.875,1.294357777
33.625,92.125,1.202612758
33.625,92.375,1.313731194
33.625,92.625,1.489474893
33.625,92.875,1.488069296
33.625,93.125,1.417241573
33.625,93.375,1.481362581
33.625,93.625,1.621967793
33.625,93.875,1.598539591
33.625,94.125,1.388230205
33.625,94.375,0.955071449
33.625,94.625,0.520031452
33.625,94.875,0.301669687
33.625,95.125,0.497512043
33.625,95.375,0.480418235
33.625,95.625,0.455844045
33.625,95.875,0.553880095
33.625,96.125,0.611929178
33.625,96.375,0.611847997
33.625,96.625,0.614890337
33.625,96.875,0.346945167
33.625,97.125,0.321186095
33.625,97.375,0.302028984
33.625,97.625,0.530878007
33.625,97.875,0.554405451
33.625,98.125,0.621831
33.625,98.375,0.654179752
33.625,98.625,0.811911762
33.625,98.875,0.823763192
33.625,99.125,0.844775021
33.625,99.375,0.989784658
33.625,99.625,1.05946064
33.625,99.875,1.119807839
33.625,100.125,1.188732028
33.625,100.375,1.08577323
33.625,100.625,1.152572751
33.625,100.875,1.075608611
33.875,65.125,0.374718308
33.875,65.375,0.3422077
33.875,65.625,0.499789238
33.875,65.875,0.291933894
33.875,66.125,0.426506162
33.875,66.375,0.436543405
33.875,66.625,0.584044814
33.875,66.875,0.611569107
33.875,67.125,0.25964275
33.875,67.375,0.664481342
33.875,67.625,0.480089664
33.875,67.875,0.434626222
33.875,68.125,0.518620014
33.875,68.375,0.211711466
33.875,68.625,0.13179642
33.875,68.875,0.42086345
33.875,69.125,0.386327296
33.875,69.375,1.254089952
33.875,69.625,1.674367666
33.875,69.875,2.315925121
33.875,70.125,1.963605165
33.875,70.375,2.261276245
33.875,70.625,2.529215574
33.875,70.875,2.723368168
33.875,71.125,2.24816227
33.875,71.375,1.447563291
33.875,71.625,1.910359025
33.875,71.875,2.114626169
33.875,72.125,2.486024141
33.875,72.375,2.441683054
33.875,72.625,2.743322849
33.875,72.875,3.330120802
33.875,73.125,3.277347803
33.875,73.375,3.308648586
33.875,73.625,3.537434816
33.875,73.875,3.491629839
33.875,74.125,3.333837986
33.875,74.375,2.117496014
33.875,74.625,2.261753082
33.875,74.875,2.932795525
33.875,75.125,2.961763859
33.875,75.375,1.721941113
33.875,75.625,1.208139181
33.875,75.875,0.757896543
33.875,76.125,0.459577143
33.875,76.375,0.451657921
33.875,76.625,0.600487292
33.875,76.875,1.058324218
33.875,77.125,1.390913486
33.875,77.375,1.546478152
33.875,77.625,1.106895924
33.875,77.875,1.022919059
33.875,78.125,0.449907541
33.875,78.375,0.523446143
33.875,78.625,0.9608953
33.875,78.875,0.818538547
33.875,79.125,0.748195052
33.875,79.375,0.624535561
33.875,79.625,0.721339226
33.875,79.875,0.730631769
33.875,80.125,0.638553143
33.875,80.375,0.657273829
33.875,80.625,0.650222301
33.875,80.875,1.616841197
33.875,81.125,0.940957367
33.875,81.375,1.128486395
33.875,81.625,1.647794962
33.875,81.875,1.528170586
33.875,82.125,1.518555045
33.875,82.375,1.271029472
33.875,82.625,1.467131019
33.875,82.875,1.466866136
33.875,83.125,1.572673798
33.875,83.375,1.444054842
33.875,83.625,1.441588402
33.875,83.875,1.542133451
33.875,84.125,1.413941026
33.875,84.375,1.472407579
33.875,84.625,1.496877313
33.875,84.875,1.594041467
33.875,85.125,1.411800385
33.875,85.375,1.669162989
33.875,85.625,1.393124819
33.875,85.875,1.33561635
33.875,86.125,1.437340498
33.875,86.375,1.800816536
33.875,86.625,1.82926333
33.875,86.875,1.77263236
33.875,87.125,1.889440775
33.875,87.375,1.297009706
33.875,87.625,1.079739451
33.875,87.875,0.883521974
33.875,88.125,0.979306221
33.875,88.375,1.119521618
33.875,88.625,1.115670562
33.875,88.875,0.794097781
33.875,89.125,0.3070741
33.875,89.375,0.592370987
33.875,89.625,0.742723823
33.875,89.875,1.079182863
33.875,90.125,1.157076359
33.875,90.375,1.021123171
33.875,90.625,0.82232821
33.875,90.875,0.74460727
33.875,91.125,0.977034152
33.875,91.375,0.70913434
33.875,91.625,0.85357666
33.875,91.875,1.122029066
33.875,92.125,1.405389786
33.875,92.375,1.631404519
33.875,92.625,1.767127633
33.875,92.875,1.811875582
33.875,93.125,1.660702705
33.875,93.375,1.781834006
33.875,93.625,1.78321445
33.875,93.875,1.81142354
33.875,94.125,1.599619508
33.875,94.375,1.108585835
33.875,94.625,0.625947416
33.875,94.875,0.669891179
33.875,95.125,1.004182696
33.875,95.375,0.999855995
33.875,95.625,1.093133211
33.875,95.875,1.083193898
33.875,96.125,0.931913257
33.875,96.375,0.822286606
33.875,96.625,0.745239258
33.875,96.875,0.662156463
33.875,97.125,0.647154868
33.875,97.375,0.554011464
33.875,97.625,0.458524555
33.875,97.875,0.446693659
33.875,98.125,0.602404058
33.875,98.375,0.818702579
33.875,98.625,0.868232489
33.875,98.875,1.011166811
33.875,99.125,1.0190804
33.875,99.375,1.054438353
33.875,99.625,1.103833914
33.875,99.875,1.120967865
33.875,100.125,1.120471478
33.875,100.375,0.964540124
33.875,100.625,1.039815307
33.875,100.875,1.046215057
34.125,65.125,0.286679208
34.125,65.375,0.249378547
34.125,65.625,0.466513902
34.125,65.875,0.588530719
34.125,66.125,0.54296428
34.125,66.375,0.479229122
34.125,66.625,0.639781177
34.125,66.875,0.841774046
34.125,67.125,0.531217575
34.125,67.375,0.577673793
34.125,67.625,0.986130536
34.125,67.875,0.543851256
34.125,68.125,0.569615245
34.125,68.375,0.360642672
34.125,68.625,0.228914008
34.125,68.875,0.224933252
34.125,69.125,0.44692722
34.125,69.375,0.902322173
34.125,69.625,1.543559432
34.125,69.875,1.669736266
34.125,70.125,1.830316544
34.125,70.375,1.868522525
34.125,70.625,1.728745699
34.125,70.875,1.881214023
34.125,71.125,1.075787425
34.125,71.375,1.803338528
34.125,71.625,2.482105494
34.125,71.875,2.56644392
34.125,72.125,2.578299284
34.125,72.375,2.505109072
34.125,72.625,2.126051426
34.125,72.875,4.125254154
34.125,73.125,3.618519783
34.125,73.375,3.255623817
34.125,73.625,3.658574104
34.125,73.875,3.482350588
34.125,74.125,3.357337236
34.125,74.375,2.849223852
34.125,74.625,2.936232567
34.125,74.875,2.94384861
34.125,75.125,1.60604775
34.125,75.375,1.223357677
34.125,75.625,0.927210748
34.125,75.875,0.726555943
34.125,76.125,0.504820645
34.125,76.375,0.537288308
34.125,76.625,0.590766728
34.125,76.875,0.949805319
34.125,77.125,1.454802752
34.125,77.375,2.039214373
34.125,77.625,1.882964134
34.125,77.875,0.663778067
34.125,78.125,0.725255132
34.125,78.375,0.254222393
34.125,78.625,0.261069119
34.125,78.875,0.376186103
34.125,79.125,0.856965899
34.125,79.375,0.960237265
34.125,79.625,1.083015442
34.125,79.875,NaN
34.125,80.125,1.073078513
34.125,80.375,1.04482913
34.125,80.625,1.157674193
34.125,80.875,1.238399506
34.125,81.125,1.226891518
34.125,81.375,1.361548662
34.125,81.625,2.230324745
34.125,81.875,1.529164672
34.125,82.125,1.010110259
34.125,82.375,NaN
34.125,82.625,1.642196536
34.125,82.875,1.748574376
34.125,83.125,NaN
34.125,83.375,1.593842626
34.125,83.625,1.643219352
34.125,83.875,1.761778474
34.125,84.125,1.426220894
34.125,84.375,1.448913455
34.125,84.625,1.567726493
34.125,84.875,1.856796622
34.125,85.125,1.688694715
34.125,85.375,1.621205807
34.125,85.625,1.740283132
34.125,85.875,1.576628566
34.125,86.125,1.529234171
34.125,86.375,1.605910659
34.125,86.625,1.432934046
34.125,86.875,1.634165525
34.125,87.125,1.693898678
34.125,87.375,1.47554183
34.125,87.625,1.45960319
34.125,87.875,1.386341214
34.125,88.125,1.227756143
34.125,88.375,1.361143351
34.125,88.625,1.115835667
34.125,88.875,0.878421485
34.125,89.125,0.737797141
34.125,89.375,0.827985346
34.125,89.625,0.934396625
34.125,89.875,1.26153183
34.125,90.125,1.387579799
34.125,90.375,1.127108097
34.125,90.625,1.033653259
34.125,90.875,0.989662886
34.125,91.125,1.180074334
34.125,91.375,1.557614446
34.125,91.625,NaN
34.125,91.875,1.271832585
34.125,92.125,1.441751242
34.125,92.375,1.49702549
34.125,92.625,1.744178534
34.125,92.875,1.767264366
34.125,93.125,1.730048776
34.125,93.375,1.715496182
34.125,93.625,1.729119539
34.125,93.875,1.625111103
34.125,94.125,1.474105239
34.125,94.375,1.3412292
34.125,94.625,1.121332645
34.125,94.875,1.178992748
34.125,95.125,1.137066483
34.125,95.375,1.112435937
34.125,95.625,1.258543611
34.125,95.875,1.38665092
34.125,96.125,1.048855424
34.125,96.375,0.987748504
34.125,96.625,0.931520224
34.125,96.875,0.895359278
34.125,97.125,0.838460386
34.125,97.375,0.754418373
34.125,97.625,0.832379401
34.125,97.875,0.933394194
34.125,98.125,0.793993354
34.125,98.375,0.953876197
34.125,98.625,0.878917873
34.125,98.875,0.911373913
34.125,99.125,0.976676941
34.125,99.375,0.900937378
34.125,99.625,0.889560401
34.125,99.875,0.891259968
34.125,100.125,0.862224698
34.125,100.375,0.971654177
34.125,100.625,0.840986311
34.125,100.875,0.794698894
34.375,65.125,0.302245319
34.375,65.375,0.386954457
34.375,65.625,0.462608933
34.375,65.875,0.707327187
34.375,66.125,0.919375181
34.375,66.375,1.10368681
34.375,66.625,1.056080341
34.375,66.875,1.044492483
34.375,67.125,1.243856668
34.375,67.375,1.428912044
34.375,67.625,0.838356316
34.375,67.875,0.755712807
34.375,68.125,1.164693475
34.375,68.375,1.141344666
34.375,68.625,0.948391557
34.375,68.875,0.533746362
34.375,69.125,0.705437779
34.375,69.375,0.690157533
34.375,69.625,0.970044553
34.375,69.875,0.992192209
34.375,70.125,0.744623601
34.375,70.375,1.168019533
34.375,70.625,0.9647277
34.375,70.875,0.692114294
34.375,71.125,0.619169295
34.375,71.375,0.769600689
34.375,71.625,1.820135593
34.375,71.875,2.256123066
34.375,72.125,2.625950336
34.375,72.375,2.684257746
34.375,72.625,3.125492573
34.375,72.875,3.613357306
34.375,73.125,3.69557929
34.375,73.375,3.656154394
34.375,73.625,3.342144728
34.375,73.875,3.18111515
34.375,74.125,3.078574896
34.375,74.375,3.71972084
34.375,74.625,3.21764183
34.375,74.875,1.66041708
34.375,75.125,1.185950041
34.375,75.375,1.002444267
34.375,75.625,1.057066441
34.375,75.875,0.982908368
34.375,76.125,0.932214379
34.375,76.375,1.153091908
34.375,76.625,1.17395246
34.375,76.875,1.102938414
34.375,77.125,0.765230179
34.375,77.375,0.563919723
34.375,77.625,0.61231935
34.375,77.875,0.844517708
34.375,78.125,0.198272765
34.375,78.375,0.263433009
34.375,78.625,0.270557851
34.375,78.875,0.719949424
34.375,79.125,1.070377588
34.375,79.375,1.054832458
34.375,79.625,0.937197804
34.375,79.875,0.982512891
34.375,80.125,0.90465951
34.375,80.375,1.059547663
34.375,80.625,0.818045735
34.375,80.875,0.493921757
34.375,81.125,0.647161603
34.375,81.375,0.802828789
34.375,81.625,0.920382023
34.375,81.875,1.420250773
34.375,82.125,0.896480799
34.375,82.375,1.602758646
34.375,82.625,1.764019489
34.375,82.875,1.794732809
34.375,83.125,1.765943408
34.375,83.375,1.371281862
34.375,83.625,1.722751379
34.375,83.875,1.804415584
34.375,84.125,0.343751281
34.375,84.375,1.542693973
34.375,84.625,1.48683691
34.375,84.875,1.712213874
34.375,85.125,1.925428033
34.375,85.375,1.566150308
34.375,85.625,0.946564853
34.375,85.875,0.671369135
34.375,86.125,1.18945384
34.375,86.375,1.485850692
34.375,86.625,0.393066883
34.375,86.875,1.630038977
34.375,87.125,1.642907858
34.375,87.375,1.738622785
34.375,87.625,1.733897924
34.375,87.875,1.67541647
34.375,88.125,1.56761086
34.375,88.375,1.462006092
34.375,88.625,1.389853477
34.375,88.875,1.367820382
34.375,89.125,1.422602296
34.375,89.375,1.327753901
34.375,89.625,1.271902204
34.375,89.875,1.1968925
34.375,90.125,1.573316813
34.375,90.375,1.114718556
34.375,90.625,1.122790694
34.375,90.875,1.422020435
34.375,91.125,1.51367259
34.375,91.375,1.489911675
34.375,91.625,1.660221338
34.375,91.875,1.408980846
34.375,92.125,1.567007899
34.375,92.375,1.587906599
34.375,92.625,1.762954235
34.375,92.875,1.712884665
34.375,93.125,1.614042878
34.375,93.375,1.526704311
34.375,93.625,1.371513367
34.375,93.875,1.588601112
34.375,94.125,2.162109137
34.375,94.375,1.577557802
34.375,94.625,1.631865978
34.375,94.875,2.037323475
34.375,95.125,1.386936903
34.375,95.375,1.441151857
34.375,95.625,1.46410799
34.375,95.875,1.283217907
34.375,96.125,1.130995035
34.375,96.375,1.206191778
34.375,96.625,0.974268258
34.375,96.875,1.044512868
34.375,97.125,1.055319667
34.375,97.375,0.980738521
34.375,97.625,0.944496691
34.375,97.875,0.911660075
34.375,98.125,0.957151651
34.375,98.375,0.945490479
34.375,98.625,1.026089907
34.375,98.875,0.94144088
34.375,99.125,1.337513685
34.375,99.375,0.83174777
34.375,99.625,0.647330821
34.375,99.875,0.939249396
34.375,100.125,0.865311921
34.375,100.375,0.968990445
34.375,100.625,0.823783517
34.375,100.875,0.994949281
34.625,65.125,0.181446999
34.625,65.375,0.264283985
34.625,65.625,0.264423162
34.625,65.875,0.453626126
34.625,66.125,0.836190641
34.625,66.375,0.889042437
34.625,66.625,1.100851655
34.625,66.875,0.780834794
34.625,67.125,1.046063185
34.625,67.375,1.322273612
34.625,67.625,1.301296234
34.625,67.875,1.226525664
34.625,68.125,1.398197174
34.625,68.375,1.383624077
34.625,68.625,1.228062272
34.625,68.875,1.473810315
34.625,69.125,0.854255319
34.625,69.375,0.857592642
34.625,69.625,1.245613456
34.625,69.875,1.51772511
34.625,70.125,0.558150172
34.625,70.375,0.810754299
34.625,70.625,0.649742484
34.625,70.875,0.65640676
34.625,71.125,2.076679945
34.625,71.375,1.954963684
34.625,71.625,2.434958935
34.625,71.875,3.112304688
34.625,72.125,3.312849045
34.625,72.375,3.207720518
34.625,72.625,3.467056751
34.625,72.875,3.238997698
34.625,73.125,3.40834856
34.625,73.375,3.06166029
34.625,73.625,1.969632983
34.625,73.875,2.49217248
34.625,74.125,3.01671648
34.625,74.375,3.113440514
34.625,74.625,2.263572454
34.625,74.875,1.685597777
34.625,75.125,1.161662817
34.625,75.375,0.940040886
34.625,75.625,1.10610795
34.625,75.875,1.154379725
34.625,76.125,1.524680972
34.625,76.375,1.295246363
34.625,76.625,0.968559802
34.625,76.875,0.344871938
34.625,77.125,0.441827863
34.625,77.375,1.069073915
